id,title,type,tier,description,synopsis,actors,directors,genre,subGenre,imageUrl,duration,url,seasons,n_episode,api_url
217952,Game Of Love,movie,free,Ex-Wife Frances conspires with her grown children to force Jake to sell his cherished Seattle basketball team. Will game changing moves off the court help reignite romantic sparks?,Ex-Wife Frances conspires with her grown children to force Jake to sell his cherished Seattle basketball team. Will game changing moves off the court help reignite romantic sparks?,"Heather Locklear,Lochlyn Munro,Tom Stevens",Farhad Mann,Romance,Drama,https://iflix-images.akamaized.net/5cfe1691e4b0bda0b42e4fcb-1560155795005_s_200x300,5150.677,https://piay.iflix.com/movies/game-of-love-217952,,,https://iflix-data.akamaized.net/5/vn/adults/contents/shows/movies.217952.json
139282,Fruit Cake,movie,free,Rubel has a pet dog named Bagha. Rubel's girlfriend Tushi is getting married and Rubel is going to meet her for the last time. He shares the story with Bagha about what he is going to do at his last date. But something unexpected happens.,Rubel has a pet dog named Bagha. Rubel's girlfriend Tushi is getting married and Rubel is going to meet her for the last time. He shares the story with Bagha about what he is going to do at his last date. But something unexpected happens.,"Allen Shuvro,Sporsiya",Kazi Sami Hasan,Thriller,"Romance,Drama",https://iflix-images.akamaized.net/5be3d689e4b006f4af7ef3cf-1541658253956_s_200x300,849.429,https://piay.iflix.com/movies/fruit-cake-139282,,,https://iflix-data.akamaized.net/5/vn/adults/contents/shows/movies.139282.json
127457,From Straight As To XXX,movie,free,"Based on the true story of Duke University student Miriam Weeks, also known as Belle Knox.From Straight A's to XXX tells the true story of Miriam Weeks, who as a freshman at Duke University looking to make money to cover tuition, became infamously known for starring in online pornography under the pseudonym, Belle Knox. The Miriam Weeks/ Belle Knox story represents the hypocrisy of ""slut-shaming."" Portrayed as neither a villain nor a hero, Belle Knox is a young woman who made a choice that changed her life forever.","Based on the true story of Duke University student Miriam Weeks, also known as Belle Knox.From Straight A's to XXX tells the true story of Miriam Weeks, who as a freshman at Duke University looking to make money to cover tuition, became infamously known for starring in online pornography under the pseudonym, Belle Knox. The Miriam Weeks/ Belle Knox story represents the hypocrisy of ""slut-shaming."" Portrayed as neither a villain nor a hero, Belle Knox is a young woman who made a choice that changed her life forever.","Haley Pullos,Sasha Clements,Judd Nelson",,Drama,,https://iflix-images.akamaized.net/5bad8e9be4b083ca415fd03b-1538100892945_s_200x300,5055.658,https://piay.iflix.com/movies/from-straight-as-to-xxx-127457,,,https://iflix-data.akamaized.net/5/vn/adults/contents/shows/movies.127457.json
71813,From Bangkok With Love,movie,premium,"Guy (Sorrapong) has just graduated and Thoe, a foreign boss who looks after Guy and his dad, wants Guy to work with him. But Guy refuses his offer so they have a fight. Khem (Rit Luecha), the right-hand man of Thoe, overshoots Thoe. Guy is arrested but Don (Kowit), Guy’s blood brother, helps him. Don contacts to Alice (Naowarat) and wants her to help Guy from Khem.","Guy (Sorrapong) has just graduated and Thoe, a foreign boss who looks after Guy and his dad, wants Guy to work with him. But Guy refuses his offer so they have a fight. Khem (Rit Luecha), the right-hand man of Thoe, overshoots Thoe. Guy is arrested but Don (Kowit), Guy’s blood brother, helps him. Don contacts to Alice (Naowarat) and wants her to help Guy from Khem.","Kittikhun Chiarasong,Sunit Naphasri",,Drama,,https://iflix-images.akamaized.net/597f781fe4b0655446049292-1501526047280_s_200x300,6704.362,https://piay.iflix.com/movies/from-bangkok-with-love-71813,,,https://iflix-data.akamaized.net/5/vn/adults/contents/shows/movies.71813.json
240251,"Friends, Foes And Fireworks",movie,free,"An intimate New Year's Eve reunion of five female friends in the independent acting scene becomes a test of relationships when old tensions spark, truths are told, and rivalries are reignited. Will the group make it through the night together or will their friendship fizzle out like an overzealous fireworks display?","An intimate New Year's Eve reunion of five female friends in the independent acting scene becomes a test of relationships when old tensions spark, truths are told, and rivalries are reignited. Will the group make it through the night together or will their friendship fizzle out like an overzealous fireworks display?","Lara Deam,Whitney Duff,Asleen Mauthoor","Sarah Jayne,Ivan Malekin",Drama,Romance,https://iflix-images.akamaized.net/5d523d98e4b0918f26253499-1565670809639_s_200x300,4513.941,"https://piay.iflix.com/movies/friends,-foes-and-fireworks-240251",,,https://iflix-data.akamaized.net/5/vn/adults/contents/shows/movies.240251.json
61274,Four Years Two Guys One Love,movie,premium,A touching love story between two guys and one girls which lasted for 4 years.,A touching love story between two guys and one girls which lasted for 4 years.,"Midu,Harry Lu,Anh Tu",,Romance,Drama,https://iflix-images.akamaized.net/592271c8e4b0bbe1d9f63440-1530676947599_s_200x300,5772.543,https://piay.iflix.com/movies/four-years-two-guys-one-love-61274,,,https://iflix-data.akamaized.net/5/vn/adults/contents/shows/movies.61274.json
71866,Four hearts,movie,premium,"Wiphawee (Lalita Panyopas) gets a job as a nanny to Watchara (Saranyoo Wongkrajang)’s kids. Pongnarin (Pongpat Wachirabanjong), her best friend, doesn’t want her work this job since they have to be separated but they promise they will send a letter to each other. When Wiphawee starts her job, she realizes Watchara’s family problem and his kids doesn't want any nanny. Without recognizing, the proximity between Wiphawee and Watchara becomes the love. In the last, who does Wiphawee choose between Pongnarin who’s willing to do everything for her and Watchara, the widower who she feels good to him?","Wiphawee (Lalita Panyopas) gets a job as a nanny to Watchara (Saranyoo Wongkrajang)’s kids. Pongnarin (Pongpat Wachirabanjong), her best friend, doesn’t want her work this job since they have to be separated but they promise they will send a letter to each other. When Wiphawee starts her job, she realizes Watchara’s family problem and his kids doesn't want any nanny. Without recognizing, the proximity between Wiphawee and Watchara becomes the love. In the last, who does Wiphawee choose between Pongnarin who’s willing to do everything for her and Watchara, the widower who she feels good to him?","Lalita Panyopas,Saranyoo Wongkrajang,Pongpat Wachirabanjong",,Drama,Drama,https://iflix-images.akamaized.net/597f7cb6e4b06554460492ad-1501527222229_s_200x300,5766.399,https://piay.iflix.com/movies/four-hearts-71866,,,https://iflix-data.akamaized.net/5/vn/adults/contents/shows/movies.71866.json
112284,Forced Move,movie,free,"A man discovers a series of brutal murders while on his daily jog. Realizing his home is next in the path of the killers, he races with all he's got to save his family.","A man discovers a series of brutal murders while on his daily jog. Realizing his home is next in the path of the killers, he races with all he's got to save his family.","Rhes Low,Michael LaCour,Jennifer Pierce Mathus",Tony Bloodworth,Drama,Thriller,https://iflix-images.akamaized.net/5b163091e4b0dba78060d4ae-1528180881352_s_200x300,4707.839,https://piay.iflix.com/movies/forced-move-112284,,,https://iflix-data.akamaized.net/5/vn/adults/contents/shows/movies.112284.json
71259,Flying Lessons,movie,free,"A woman (Maggie Grace) returns home and reconnects with her mother (Christine Lahti), while developing a bond with an Alzheimer's patient (Hal Holbrook).","A woman (Maggie Grace) returns home and reconnects with her mother (Christine Lahti), while developing a bond with an Alzheimer's patient (Hal Holbrook).","Maggie Grace,Christine Lahti,Cary Elwes",Derek Magyar,Drama,,https://iflix-images.akamaized.net/5979b10fe4b06554460491f9-1535092451772_s_200x300,6241.919,https://piay.iflix.com/movies/flying-lessons-71259,,,https://iflix-data.akamaized.net/5/vn/adults/contents/shows/movies.71259.json
217905,Ferar Gaan,movie,free,"Rubab Khan is a superstar with millions of fans. His songs and music are adored by everyone, yet he lives a very unstable lifestyle. The story revolves on how his fame turns to shame through an unfortunate event and how he sets on a soul-searching journey to redeem his lost self.","Rubab Khan is a superstar with millions of fans. His songs and music are adored by everyone, yet he lives a very unstable lifestyle. The story revolves on how his fame turns to shame through an unfortunate event and how he sets on a soul-searching journey to redeem his lost self.","Jon Kabir,Azmeri Asha,Sayed Zaman Shawon,Ishfaque Kamal",Shafayet Mansoor Rana,Drama,,https://iflix-images.akamaized.net/5d006382e4b0bda0b42eaa8f-1560306565753_s_200x300,2799.509,https://piay.iflix.com/movies/ferar-gaan-217905,,,https://iflix-data.akamaized.net/5/vn/adults/contents/shows/movies.217905.json
225974,Fenced Off,movie,free,"Josh and Anne just moved into their first house. George and Tia live next door. George is retired and ready for life to slow down a little. Josh is a young idealistic social worker ready to be welcomed to the neighborhood. Much to Tia’s chagrin, George has little interest in giving Josh a warm welcome. What starts off as a day of yard work and random to-dos for the new neighbors turns into a series of misunderstandings and confrontation. Inspired by actual events, Fenced Off explores the reality that loving your neighbor can be complicated.","Josh and Anne just moved into their first house. George and Tia live next door. George is retired and ready for life to slow down a little. Josh is a young idealistic social worker ready to be welcomed to the neighborhood. Much to Tia’s chagrin, George has little interest in giving Josh a warm welcome. What starts off as a day of yard work and random to-dos for the new neighbors turns into a series of misunderstandings and confrontation. Inspired by actual events, Fenced Off explores the reality that loving your neighbor can be complicated.","Joshua Zirger,Reggie Willis",Brad Wise,Drama,,https://iflix-images.akamaized.net/5d414608e4b078ceb8d857e7-1564558917819_s_200x300,4580.458,https://piay.iflix.com/movies/fenced-off-225974,,,https://iflix-data.akamaized.net/5/vn/adults/contents/shows/movies.225974.json
219268,Fatal Defense,movie,free,"After a home-invasion, a young woman learns self-defense from a handsome martial arts instructor, but he develops a frightening obsession with her and orchestrates an increasingly deadly array of “tests” to see if she has truly learned his lessons.","After a home-invasion, a young woman learns self-defense from a handsome martial arts instructor, but he develops a frightening obsession with her and orchestrates an increasingly deadly array of “tests” to see if she has truly learned his lessons.","Ashley Scott,David Cade,Sherilyn Fenn",John Murlowski,Thriller,Drama,https://iflix-images.akamaized.net/5d1b29e9e4b070ca09ce14d4-1562061335228_s_200x300,5312.362,https://piay.iflix.com/movies/fatal-defense-219268,,,https://iflix-data.akamaized.net/5/vn/adults/contents/shows/movies.219268.json
225573,Fatal Performance,movie,free,"Dana Tilly is an aspiring actress in LA with a crappy job and a lot of debt. So it is a relief when an agent offers her a great paying job working for a wealthy couple to play the role of the wife at a function that she herself can’t attend. The job goes perfectly but afterwards Dana is nearly killed by reckless drivers twice within a few days. The second time LAPD homicide detective, Rob Billings, narrowly saves her. Things get even stranger when Dana goes to her agent’s office and discovers that he has vacated it and the office is empty. That night a man enters Dana’s apartment and tries to kill her. She escapes and he is struck and killed by a car while pursuing her. The man turns out to be her agent – except that he was using a false identity and is, in fact, a two---time felon.","Dana Tilly is an aspiring actress in LA with a crappy job and a lot of debt. So it is a relief when an agent offers her a great paying job working for a wealthy couple to play the role of the wife at a function that she herself can’t attend. The job goes perfectly but afterwards Dana is nearly killed by reckless drivers twice within a few days. The second time LAPD homicide detective, Rob Billings, narrowly saves her. Things get even stranger when Dana goes to her agent’s office and discovers that he has vacated it and the office is empty. That night a man enters Dana’s apartment and tries to kill her. She escapes and he is struck and killed by a car while pursuing her. The man turns out to be her agent – except that he was using a false identity and is, in fact, a two---time felon.","Nicholle Tom,David Palffy,Steve Bacic",George Erschbamer,Thriller,Drama,https://iflix-images.akamaized.net/5d1d78f7e4b0df914beaf5a2-1562212600308_s_200x300,5195.263,https://piay.iflix.com/movies/fatal-performance-225573,,,https://iflix-data.akamaized.net/5/vn/adults/contents/shows/movies.225573.json
225581,Fatal Memories,movie,free,"After spending a year in an asylum for stabbing her mom, April is released and taken-in by her sister, Sutton. Determined to prove April's innocence, Sutton starts her own investigation that will shake up the very foundation of her family.","After spending a year in an asylum for stabbing her mom, April is released and taken-in by her sister, Sutton. Determined to prove April's innocence, Sutton starts her own investigation that will shake up the very foundation of her family.","Italia Ricci,Magda Apanowicz,Kevin McNulty",Farhad Mann,Thriller,Drama,https://iflix-images.akamaized.net/5d1d7affe4b0df914beaf5c7-1562213121331_s_200x300,5414.421,https://piay.iflix.com/movies/fatal-memories-225581,,,https://iflix-data.akamaized.net/5/vn/adults/contents/shows/movies.225581.json
229521,Eyewitness,movie,free,"Five years after sending a man to jail for the murder of her father and fiancé, Diana returns home to find that he has escaped from prison and has come to confront her. However, the man has not come for revenge, but rather wants her to understand that she put an innocent man away. Captive in her own home, Diana is resistant - she knows what she witnessed the night of the murder. But as time progresses, Diana starts to question what she saw that night as well as her own testimony. Eventually she even starts to develop feelings for the man. But is he really a cold blooded killer out for revenge? Or did she Diana, really put an innocent man away? When she finally realizes the truth, it is far more shocking and deadly than what Diana could have ever imagined.","Five years after sending a man to jail for the murder of her father and fiancé, Diana returns home to find that he has escaped from prison and has come to confront her. However, the man has not come for revenge, but rather wants her to understand that she put an innocent man away. Captive in her own home, Diana is resistant - she knows what she witnessed the night of the murder. But as time progresses, Diana starts to question what she saw that night as well as her own testimony. Eventually she even starts to develop feelings for the man. But is he really a cold blooded killer out for revenge? Or did she Diana, really put an innocent man away? When she finally realizes the truth, it is far more shocking and deadly than what Diana could have ever imagined.","Lindy Booth,Craig Olejnik,Jon McLaren",Andrew C. Erin,Thriller,Drama,https://iflix-images.akamaized.net/5d2d3dbce4b057c85dc70c7e-1563246013253_s_200x300,5069.354,https://piay.iflix.com/movies/eyewitness-229521,,,https://iflix-data.akamaized.net/5/vn/adults/contents/shows/movies.229521.json
229681,Evidence Of Truth,movie,free,"A DNA specialist at the police crime lab, Renee Saldana, 30s, comes to belive that her new husband is responsible for a murder she's helping to Investigate.","A DNA specialist at the police crime lab, Renee Saldana, 30s, comes to belive that her new husband is responsible for a murder she's helping to Investigate.","Andrea Roth,Woody Jeffreys,Sebastian Spence",Jesse James Miller,Thriller,Drama,https://iflix-images.akamaized.net/5d2e8470e4b0f86be14f7e54-1563329651610_s_200x300,5426.431,https://piay.iflix.com/movies/evidence-of-truth-229681,,,https://iflix-data.akamaized.net/5/vn/adults/contents/shows/movies.229681.json
196290,Esok Masih Ada,movie,free,"Many may remember this classic “Esok Masih Ada”, where Azean Irdawaty clinched Best Actress at the inaugural Malaysian Film Festival in 1980.  ASP Zamri’s family life crumbles when his only child succumbs to leukemia. His later befriends Marina, the daughter of Cheong, a banker whom he had saved from a robbery cum hostage attempt. When their friendship begins to blossom,  out of sympathy or perhaps gratitude, Cheong convinces his daughter to marry Zamri following which they are blessed with a son, Jefri. However Jefri is placed in the care of Faridah, Zamri’s first wife, which results in Zamri now spending most of his time with Faridah and Jefri. Don’t miss the chance to catch this classic as if it were shot yesterday, by watching the digitally remastered version of “Esok Masih Ada” in HD (high-definition) and see how the triangle unfolds as loneliness creeps into Marina’s life.","Many may remember this classic “Esok Masih Ada”, where Azean Irdawaty clinched Best Actress at the inaugural Malaysian Film Festival in 1980.  ASP Zamri’s family life crumbles when his only child succumbs to leukemia. His later befriends Marina, the daughter of Cheong, a banker whom he had saved from a robbery cum hostage attempt. When their friendship begins to blossom,  out of sympathy or perhaps gratitude, Cheong convinces his daughter to marry Zamri following which they are blessed with a son, Jefri. However Jefri is placed in the care of Faridah, Zamri’s first wife, which results in Zamri now spending most of his time with Faridah and Jefri. Don’t miss the chance to catch this classic as if it were shot yesterday, by watching the digitally remastered version of “Esok Masih Ada” in HD (high-definition) and see how the triangle unfolds as loneliness creeps into Marina’s life.","Jins Shamsudin,Azean Irdawaty,Christine Teoh",Jins Shamsudin,Drama,,https://iflix-images.akamaized.net/5cd386dbe4b0a5c410a08277-1557366493168_s_200x300,7061.781,https://piay.iflix.com/movies/esok-masih-ada-196290,,,https://iflix-data.akamaized.net/5/vn/adults/contents/shows/movies.196290.json
138968,Elizabeth Blue,movie,free,"After being released from a mental hospital, where she was coping with her schizophrenia, Elizabeth is now living in a studio apartment with her fiance, Grant. With the love and support of Grant and the help of her new and determined psychiatrist, Elizabeth is doing her best to navigate through life. Haunted by daily voices, hallucinations, failing medications and her cold and seemingly unsupportive mother, Elizabeth attempts to regain control of her mental stability.","After being released from a mental hospital, where she was coping with her schizophrenia, Elizabeth is now living in a studio apartment with her fiance, Grant. With the love and support of Grant and the help of her new and determined psychiatrist, Elizabeth is doing her best to navigate through life. Haunted by daily voices, hallucinations, failing medications and her cold and seemingly unsupportive mother, Elizabeth attempts to regain control of her mental stability.","Anna Schafer,Ryan Vincent,Adewale Akinnuoye-Agbaje",,Drama,,https://iflix-images.akamaized.net/5c625cc0e4b0d897abd8595e_s_200x300,5617,https://piay.iflix.com/movies/elizabeth-blue-138968,,,https://iflix-data.akamaized.net/5/vn/adults/contents/shows/movies.138968.json
225973,Faith's Song,movie,free,"A young girl’s faith is tested, when her parents are suddenly killed in a car accident and she’s forced to move in with relatives who don’t share her belief in God. A talented singer, who desires to worship God with her songs, she finds herself in a new city, a new school and no friends. With her uncle and others at school challenging her faith, one boy emerges, who seems to see the greatness in her. Now she must to come to grips with either fitting in or following God - which could cost her more than just her faith.","A young girl’s faith is tested, when her parents are suddenly killed in a car accident and she’s forced to move in with relatives who don’t share her belief in God. A talented singer, who desires to worship God with her songs, she finds herself in a new city, a new school and no friends. With her uncle and others at school challenging her faith, one boy emerges, who seems to see the greatness in her. Now she must to come to grips with either fitting in or following God - which could cost her more than just her faith.","Hayden Grace McCoy,George Dinsmore,Todd Shevchik",Frank Hutto,Drama,,https://iflix-images.akamaized.net/5d414445e4b0918f26235cd4-1564558406723_s_200x300,6159.786,https://piay.iflix.com/movies/faith's-song-225973,,,https://iflix-data.akamaized.net/5/vn/adults/contents/shows/movies.225973.json
106197,Edna,movie,premium,"A psychological study in Filipino family dynamics, the movie focuses on what Edna finds when she returns to the country after years of working abroad. She comes home to find a family living a life very different from the one they had when she left. She has problems adjusting to this, and how she deals with being shut out of her family’s life is one of the major points of the film.","A psychological study in Filipino family dynamics, the movie focuses on what Edna finds when she returns to the country after years of working abroad. She comes home to find a family living a life very different from the one they had when she left. She has problems adjusting to this, and how she deals with being shut out of her family’s life is one of the major points of the film.","Irma Adlawan,Ronnie Lazaro,Nicco Manalo,Sue Prado,Mara Marasigan,Micko Laurente,Frances Makil,and Kiko Matos",Ronnie Lazaro,Drama,,https://iflix-images.akamaized.net/5adefa89e4b0dba780607938-1564034479880_s_200x300,5575.957,https://piay.iflix.com/movies/edna-106197,,,https://iflix-data.akamaized.net/5/vn/adults/contents/shows/movies.106197.json
225971,Dying To Be Heard,movie,free,"“Speak up for those who cannot speak for themselves” (Proverbs 31:8a). Rachel Angelo is a high-powered executive focused on climbing the corporate ladder, but when she discovers that she’s pregnant, she’s tossed into an emotional tailspin and forced to face a life-changing decision. Will she choose her blossoming career or give it all up for a child? Meanwhile, Jordan, the son of a Holocaust survivor, lies on his deathbed, hoping the story of his father’s escape from the Nazis will not be forgotten. Based on many true stories, Dying to Be Heard is a moving dedication to the 6 million slain in Europe during the Holocaust and the 54 million unborn children slain in America from abortions. Starring writer, director, and actress Alyse Nicole, this is a riveting and heart-wrenching film that underscores the reality of God’s compassion for every human life.","“Speak up for those who cannot speak for themselves” (Proverbs 31:8a). Rachel Angelo is a high-powered executive focused on climbing the corporate ladder, but when she discovers that she’s pregnant, she’s tossed into an emotional tailspin and forced to face a life-changing decision. Will she choose her blossoming career or give it all up for a child? Meanwhile, Jordan, the son of a Holocaust survivor, lies on his deathbed, hoping the story of his father’s escape from the Nazis will not be forgotten. Based on many true stories, Dying to Be Heard is a moving dedication to the 6 million slain in Europe during the Holocaust and the 54 million unborn children slain in America from abortions. Starring writer, director, and actress Alyse Nicole, this is a riveting and heart-wrenching film that underscores the reality of God’s compassion for every human life.","Alyse Nicole,Jeffrey Scallon,H. Samuel Santiago",Alyse Nicole,Drama,,https://iflix-images.akamaized.net/5d414258e4b0918f26235cb3-1564557996130_s_200x300,5454.527,https://piay.iflix.com/movies/dying-to-be-heard-225971,,,https://iflix-data.akamaized.net/5/vn/adults/contents/shows/movies.225971.json
126279,Ekti Shobuj Bag,movie,free,"A newlywed couple comes to Dhaka. As strangers in this city, they see everything and everyone with suspicion. They come across different avenues and sides of Dhaka and is gripped by fear as the agenda-filled eyes pierce their minds. But in the final analysis, they are the ones who bring darkness to this lovely city.","A newlywed couple comes to Dhaka. As strangers in this city, they see everything and everyone with suspicion. They come across different avenues and sides of Dhaka and is gripped by fear as the agenda-filled eyes pierce their minds. But in the final analysis, they are the ones who bring darkness to this lovely city.","Rafiath Rashid Mithila,Manoj Kumar,Siddikur Rahman,Chashi Alom,Bipul Jakir,Sumon",,Drama,,https://iflix-images.akamaized.net/5ba345b0e4b056bdc4542ad8-1537426868985_s_200x300,753.069,https://piay.iflix.com/movies/ekti-shobuj-bag-126279,,,https://iflix-data.akamaized.net/5/vn/adults/contents/shows/movies.126279.json
101894,Dont Go Breaking My Heart 2 VI,movie,premium,"""Đơn thân nam nữ"" (phần 2) là câu chuyện tiếp nối của bộ phim cùng tên ra mắt vào năm 2011, từng tạo nên cơn sốt khi nói về tình yêu của những chàng trai, cô gái hiện đại trong thế kỷ 21 ở Hồng Kông - thành phố bận rộn và phồn hoa bậc nhất. Họ độc thân, bản lĩnh, có ước mơ, hoài bão, có thể làm nên chuyện, nhưng vẫn bối rối trong trò chơi của trái tim!","""Đơn thân nam nữ"" (phần 2) là câu chuyện tiếp nối của bộ phim cùng tên ra mắt vào năm 2011, từng tạo nên cơn sốt khi nói về tình yêu của những chàng trai, cô gái hiện đại trong thế kỷ 21 ở Hồng Kông - thành phố bận rộn và phồn hoa bậc nhất. Họ độc thân, bản lĩnh, có ước mơ, hoài bão, có thể làm nên chuyện, nhưng vẫn bối rối trong trò chơi của trái tim!","Cổ Thiên Lạc,Cao Viên Viên,Dương Thiên Hoa",Johnnie To,Romance,Drama,https://iflix-images.akamaized.net/5a976f2de4b056bd9132c3d0-1519873837520_s_200x300,6516.629,https://piay.iflix.com/movies/dont-go-breaking-my-heart-2-vi-101894,,,https://iflix-data.akamaized.net/5/vn/adults/contents/shows/movies.101894.json
79800,Duang Naleng,movie,premium,"A mysterious man arrives on a rainy night in a remote city and enters in the hotel bar. The hotel is half owned by young lady called Chonko (Wiyada Umarin). A crazy guy (Settha Sirachaya), always drunk (ขี้เมา), asks him to avoid troubles as bad ruffians are the real leaders here. The mysterious man is called Mek Suriya (Sorapong Chatree) and plays the judiciary guy against the ruffians terrorizing the drunkard (รับรองความปลอดภัย).","A mysterious man arrives on a rainy night in a remote city and enters in the hotel bar. The hotel is half owned by young lady called Chonko (Wiyada Umarin). A crazy guy (Settha Sirachaya), always drunk (ขี้เมา), asks him to avoid troubles as bad ruffians are the real leaders here. The mysterious man is called Mek Suriya (Sorapong Chatree) and plays the judiciary guy against the ruffians terrorizing the drunkard (รับรองความปลอดภัย).","Sorapong Chatree,Nirut Sirijanya,Wiyada Umarin,Naowarat Yooktanun",,Drama,,https://iflix-images.akamaized.net/59d27dbee4b027befa179509-1506966974797_s_200x300,7247.829,https://piay.iflix.com/movies/duang-naleng-79800,,,https://iflix-data.akamaized.net/5/vn/adults/contents/shows/movies.79800.json
224433,Driven Underground,movie,free,"When single mom Sarah Palmer’s teen daughter Christy witnesses a crime, she becomes the key witness for the prosecution. After succesfully identifying the killer from a line up, the man charged with murder. However, his clever lawyer has managed to get him out on bail. Sarah and Christy enter the witness protection programme, however as we will soon find out, no one is out of reach to this killer who will do everything to stop Christy from testifying. A came of cat and mouse begins, where Sarah can only count on herlsef to keep her family alive...","When single mom Sarah Palmer’s teen daughter Christy witnesses a crime, she becomes the key witness for the prosecution. After succesfully identifying the killer from a line up, the man charged with murder. However, his clever lawyer has managed to get him out on bail. Sarah and Christy enter the witness protection programme, however as we will soon find out, no one is out of reach to this killer who will do everything to stop Christy from testifying. A came of cat and mouse begins, where Sarah can only count on herlsef to keep her family alive...","Kristy Swanson,Emily Tennant,Lochlyn Munro",George Erschbamer,Thriller,Drama,https://iflix-images.akamaized.net/5d1b27c9e4b0df914bea78d1-1562060755325_s_200x300,5455.231,https://piay.iflix.com/movies/driven-underground-224433,,,https://iflix-data.akamaized.net/5/vn/adults/contents/shows/movies.224433.json
91498,Doob No Bed of Roses Directors Cut,movie,premium,"A story surrounding a person named Javed Hasan and about his family, love, fallout and reunion.","A story surrounding a person named Javed Hasan and about his family, love, fallout and reunion.","Irrfan Khan,Nusrat Imroz Tisha,Parno Mittra",Mostofa Sarwar Farooki,Drama,,https://iflix-images.akamaized.net/5a386e7ce4b0db01fa60b877-1535445027896_s_200x300,5137.917,https://piay.iflix.com/movies/doob-no-bed-of-roses-directors-cut-91498,,,https://iflix-data.akamaized.net/5/vn/adults/contents/shows/movies.91498.json
91571,Doob No Bed of Roses,movie,premium,"A story surrounding a person named Javed Hasan and about his family, love, fallout and reunion.","A story surrounding a person named Javed Hasan and about his family, love, fallout and reunion.","Irrfan Khan,Nusrat Imroz Tisha,Parno Mittra",Mostofa Sarwar Farooki,Drama,,https://iflix-images.akamaized.net/5a3889b6e4b027befa1837cd-1531985912153_s_200x300,6133.202,https://piay.iflix.com/movies/doob-no-bed-of-roses-91571,,,https://iflix-data.akamaized.net/5/vn/adults/contents/shows/movies.91571.json
71252,Dont Fade Away,movie,free,A young man (Ryan Kwanten) returns home to North Carolina to care for his terminally ill father.,A young man (Ryan Kwanten) returns home to North Carolina to care for his terminally ill father.,"Mischa Barton,Ryan Kwanten,Beau Bridges",Luke Kasdan,Drama,,https://iflix-images.akamaized.net/5979afd8e4b0bbe1d9f63e88-1501147096569_s_200x300,5349.503,https://piay.iflix.com/movies/dont-fade-away-71252,,,https://iflix-data.akamaized.net/5/vn/adults/contents/shows/movies.71252.json
225970,Divination,movie,free,"Supernatural forced collide when madness meets magic in “Divination”. Jason (D’angelo Midili) is a young, successful artist married to the lovely Jessica (Natasha Sims). They’re filled with joy at their first pregnancy and the uncanny return of their mysterious friend Dee (Lisa Coronado). But Jason is tormented by Fear (Tucker Boggio) continually whispering nightmares and horrific visions into his mind. As he descends deeper into madness an intervention is made by the powerful angel Joshua (Philipp Aurand), and his eager assistant Daniel (James Grixoni). “Divination” is pure spiritual warfare, a thriller like no other. Do not trust every spirit.","Supernatural forced collide when madness meets magic in “Divination”. Jason (D’angelo Midili) is a young, successful artist married to the lovely Jessica (Natasha Sims). They’re filled with joy at their first pregnancy and the uncanny return of their mysterious friend Dee (Lisa Coronado). But Jason is tormented by Fear (Tucker Boggio) continually whispering nightmares and horrific visions into his mind. As he descends deeper into madness an intervention is made by the powerful angel Joshua (Philipp Aurand), and his eager assistant Daniel (James Grixoni). “Divination” is pure spiritual warfare, a thriller like no other. Do not trust every spirit.","D'Angelo Midili,Natasha Sims,Lisa Coronado",Ben Pohl,Drama,,https://iflix-images.akamaized.net/5d4141a9e4b0f86be15174b3-1564557739913_s_200x300,5928.767,https://piay.iflix.com/movies/divination-225970,,,https://iflix-data.akamaized.net/5/vn/adults/contents/shows/movies.225970.json
71884,Don't call me Prostitute,movie,premium,"It is about a young Thai lady leaving her country and going to Germany in order to find a husband through a wedding agency. It shows the harsh life of those ladies dreaming of a prince, the abuse of such wedding agency, the bad behavior of those foreigners wishing to ""try"" their wives before any wedding. This movie has got four Thai awards and was shot in five countries, i.e. Thailand, Germany, Italy, Switzerland and Austria. Thida Thidarat got the best actress award for this movie.","It is about a young Thai lady leaving her country and going to Germany in order to find a husband through a wedding agency. It shows the harsh life of those ladies dreaming of a prince, the abuse of such wedding agency, the bad behavior of those foreigners wishing to ""try"" their wives before any wedding. This movie has got four Thai awards and was shot in five countries, i.e. Thailand, Germany, Italy, Switzerland and Austria. Thida Thidarat got the best actress award for this movie.","Yuranan PamornMontri,Thida Thidarat",,Drama,,https://iflix-images.akamaized.net/598226f6e4b0f7295153b6a7-1535359502387_s_200x300,5600.874,https://piay.iflix.com/movies/don't-call-me-prostitute-71884,,,https://iflix-data.akamaized.net/5/vn/adults/contents/shows/movies.71884.json
